	comment	label	label_id
1811	بنده در عرض پنج دقیقه دو تا سفارش از هایپر میوه سفارش دادم. میلغ ٢٠ تومان برای هزینه‌ی پیک پرداخت کردم. منتها سفارش باهم ارسال شد. لطفا مبلغ ١٠ تومان به حسابم برگرده. ممنون	HAPPY	0
1812	بدترین ژامبون تنوری بود که خوردم	SAD	1
1813	دفعه اولی که این ساندویچ را سفارش دادم عالی بود. اما این بار مرغ نپخته بود و اسفناج‌اش هم قدری زیاد بود. البته اصولا از شیلا راضی هستم و امیدوارم افت کیفیت اتفاقی بوده باشد.	SAD	1
1814	فکر میکنم یک هفته قبل اماده شده بود این شیر پسته و فیریز شده بود اصلا پیشنهاد نمیکنم به کسی	SAD	1
1815	واقعا جالبه تا حالا ندیده بودم خیلی خوب بود مرسی به بقیه هم پیشنهاد می‌کنم	HAPPY	0
1816	بدترین و بی کیفیت‌ترین غذایی بود که به عمرم خوردم! برنج و ته دیگه و کباب کاملا مونده بود و مجددا گرم شده بود و شور! والا پول پک قاشق و چنگال با قیمت ٢٠٠ تومن رو به اجبار میگیرن ولی ارسال نمیکنن! این تهیه غذا دیگه واقعا نوبره … هزینه ٢٤٠٠٠ تومن برای همچین غذای بدون کیفیتی واقعا بالاست! اولین و آخرین باری بود که از همچین تهیه غذای بی کیفیتی غذا گرفتم!	SAD	1
1817	سس کچاب لایه اولی پیتزا رو زیاد میزنید.	HAPPY	0
1818	The food was perfect as i realise that, thank you guys!	HAPPY	0
1819	استفاده از گوشت بد بو و فوق العاده بی کیفیت. خیلی بد بود.	SAD	1
1820	جوری مرغش بو میداد که قابل خوردن نبود مرغ هم پخته بود، نه سرخ شده	SAD	1
1821	سفارش من چند تاش اشتباه بود	SAD	1
1822	حیف کوکی کرنبری‌های قدیم نیشکر. دوبار سفارش دادم هر بار بدتر از قبل. بار دوم برا این سفارش دادم چون فک کردم یه باری از دستشون در رفته ولی دیدم نه متاسفانه کوکی‌های جدیدش این طور شدن. با وجودی که نوشته بودم کوکی سفت و خشک نفرستید ولی بازم همون دندانشکن‌های دفعه قبل رو بفرستید. آخرین سفارش	SAD	1
1823	البته تو عکس سیب زمینی هست ولی من سیب زمینی نداشتم دورچین هاش هردفعه ک سفارش میدم متفاوته …	HAPPY	0
1824	پیشنهاد میکنم این ساندویچ بوقلمون به منوی اصلی رستوران هم اضافه بشه و بعد از ماه رمضان هم بتوان آن را سفارش داد	HAPPY	0
1825	سالاد سبز فقققط کاهو بود به همراه ۴ عدد روکولا! ۳۵ هزار تومان برای یک کاسه کاهو …!	SAD	1
1826	سریع و خوشمزه. یه تجربه فوق العاده بود	HAPPY	0
1827	تکه‌های مرغ به شدت کوچک شده، از پرپروک انتظار همچین کم فروشی نمیرفت	SAD	1
1828	اکثر غذاهای کیترینگ پارسی از کیفیت خوبی برخوردار هست مخصوصا جوجه کباب ممتاز (ران) که بسیار خوش طعم و عالی هست. در ضمن از اینکه به توضیحات و درخواست مشتری هاتون اهمیت میدهید سپاسگذارم. ممنون از شما	HAPPY	0
1829	غذا یخ کرده تحویل داده شد	SAD	1
1830	با سپاس از کیفیت عالی غذا ولی حدود یک ساعت و ده دقیقه زمان برد وقتی پیک رسید گفت بلد نبودم این ادرس رو و پیتزا کاملا یخ کرده رسید	SAD	1
1831	سس سالاد و همچنین پیتزا فوق العاده شور بود. چنگال و دستمال نگذاشته بودند. غذا خیلی دیر رسید.	SAD	1
1832	همش کالباس بود فک کنم یدونه قارچ هم نذاشته بود پنیر نداشت خیلی معمولی بود اصن مخصوص نبود ما همیشه سفارش میدیم ولی اینبار اصن راضی نبودیم باتوجه به قیمت کیفت پآیین اومده	SAD	1
1833	دو سه دفعه‌ی اخیر که سفارش دادم یه کاسه آب مرغ ریختن ته برنج که گل و شل کرده غذا رو.	HAPPY	0
1834	غذا خوب بود، فقط جعبه پیتزا میتونه جنسش بهتر باشه که طعم و مزه پیتزارو خراب نکنه	HAPPY	0
1835	بسیار آش بد بود آبکی و قسمتهای مربوط به گوشت و … تیکه تیکه بهم چسبیده بود. بدترین آش شله قلمکاری بود که توی عمرم خوردم.	SAD	1
1836	من دیروز ازین رستوران آش رشته و فرنی سفارش دادم و امروز آش دوغ و شیر برنج، باید بگم هرچقدر آش رشته و فرنی خوب بودند، آش دوغ و شیر برنج خوب نبودند	HAPPY	0
1837	بسیار شور بود و قیمت نسبت به حجم بالا بود	SAD	1
1838	مثل همیشه خوب، فقط هزینه پیک با توجه به مسافت یکم زیاده، تجدید نظر کنین خیلی بهتر میشه، میدون از طرف اسنپ اکسپرسه ولی واقعا زیاده. ازاینکه به توضیحات همیشه توجه میکنین ممنون	HAPPY	0
1839	استیک نبود خب الکی نوشتن استیک:))	SAD	1
1840	افتضاح بود مرغ سوخاری که خودشون نوشتن یک تکه ران و یک تکه سینه ولی همه رو سینه گذاشته بود. خشک و افتضاح	SAD	1
1841	املت‌ها سوخته و خشک بود. همه روغن‌ها ریخته بود تو پلاستیک.	HAPPY	0
1842	غذا‌ها خیلی خوب بود فقط سیب زمینی نپخته بود.	HAPPY	0
1843	"با سلام و خسته نباشید کیفیت کلی محصولاتتون خوب بود فقط چند نکته میخواستم عرض کنم خدمتتون ١-لطفا توی آب هویج، شکر اضافه نریزید … اگه هم میریزید لطفا خیلی کم باشه. آب هویج من مزه هویج بستنی میداد! ٢- سه عدد از چهار اسکوپ بستنی من اونهایی که میخواستم نبود (موز به جای موز شکلات و آدامس به جای بلوبری-سومیش هم یادم نیست) -ای کاش توسط اپ این امکان فراهم بشه که از بین اون چه که موجود دارید، انتخاب کنیم ٣-اسامی آبمیوه‌ها هم روشون برچسب نداشت (به جز یکی که اونم اشتباه مال یکی از بطریهای دیگه‌ام بود) که کار رو تو تشخیص بعضیها (مثل ملوس و آب شاتوت"") از همدیگر سخت میکنه ولی گذشته از اینها کیفیت کلی محصولاتتون خوبه و من حضوری هم خرید کرده بودم موفق باشید"	HAPPY	0
1844	غذا سرد و سیب زمینی کاملا خمیر دریافت شد.	SAD	1
1845	جوجه داغ کلا عالیه	HAPPY	0
1846	ساندویچ سرد سرد تحویل داده شد	SAD	1
1847	چیز کیک بی کیفیت بد طعم و مونده بود	SAD	1
1848	بسیار عالی وبا کیفیت وپر وپیمون، ممنونم	HAPPY	0
1849	سلام بسته بندی جالب نبود قبلا توی کارتن گذاشته می‌شد در ضمن حجم غذا کاهش یافته بود.	HAPPY	0
1850	هیچگونه گوجه، خیار شور و ژامبونی در ساندویچها دیده نشد!!	SAD	1
1851	برگر عالی برخورد پیک عالی سیب زمینی خیلی لذیذ یود	HAPPY	0
1852	سلام واقعا از رستوران باروژ انتظار نداشتم. هفته گذشته ما سفارش داشتیم همین سالاد. هم حجمش بالاتر بود هم کیفیتش بهتر بود. تازه بود. دیشب با یک حجم تقریبا نصف برامون ازسال کردن. بدتر از همه اینکه ٢٨٠٠ هزینه ارسال و ٢١٠٠ مالیات. واقعا بابت ی سالاد با اون حجم و اون کیفیت ٢٧ هزار تومن خنده دار و عجیب نیست؟؟؟؟؟؟؟	SAD	1
1853	به نظر نمیومد گوشتش رو رستوران آماده کرده باشه و به نظرم آماده خریداری شده بود. در کل مزه ش بد نبود اما از یه رستوران زنجیره‌ای نسبتا گرون که شعارش استفاده از مواد اولیه تازه ست خیلی بیشتر انتظار داشتم‌	HAPPY	0
1854	طعمش خوب بود ولی چیزی که تو عکس بود برای ما ارسال نشد وکاملا متفاوت بود	HAPPY	0
1855	پکیج عالی و تمیز …طعم بادوم زمینیش کم بود اما کلا چسبید …	HAPPY	0
1856	مثل همیشه عالی بود. خسته نباشید. از لطفتون خیلی ممنونم.	HAPPY	0
1857	مثل همیشه خوشمزه بود، فقط کمی کاهو به جای اسفناج استفاده شده بود که خورد تو ذوقم. لطفا مثل دفعه‌های قبل فقط اسفناج استفاده کنین. ممنون.	HAPPY	0
1858	کیفیت گوشت خیلی خوب نبود	SAD	1
1859	با اینکه فاصله‌ی سیب تا منزل بسیار نزدیک است پیتزا به شکل خیس و شل و ول (پر از آب) بود.	SAD	1
1860	من که تو سالاد دانه اناری ندیدم. کاهو هم تو مخلفات بود که حجم گرفته بود. پیتزاش ولی بدک نبود	HAPPY	0
1861	پیتزا خیلی خوشمزه و جالبی بود و گرم و سریع هم رسید ممنون	HAPPY	0
1862	با این که توی لیست بود ولی کرم کاکائو تیوپی فرمند رو نفرستادند	SAD	1
1863	راننده پیک غذا را کف آسانسور گذاشته و رفته و حتی به خود زحمت نداده که همراه غذا با آسانسور بیاد بالا. بسیار رفتار پیک نا مناسب بوده و باعث تاسف برای اسنپ فود است اینجور راننده‌های پیک که اسم اسنپ فود را خراب میکنند.	SAD	1
1864	پیتزا سرد شده بود در صورتیکه منزل ما نزدیک به شعبه ولنجک هست و اینکه سس سالاد کج شده بود وریخته بود	SAD	1
